,claimHeadline,articleHeadline,claimId,articleId,articleHeadlineStance
2095,A Saudi cleric declared that snowmen are anti-Islamic,Saudi cleric says snowmen are anti-Islamic,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,ad4818c0-9a97-11e4-bf59-1bb8b99952ce,for
2096,A Saudi cleric declared that snowmen are anti-Islamic,Saudi fatwa banning snowmen triggers heated debate,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,34acdd70-9a9b-11e4-bf59-1bb8b99952ce,for
2097,A Saudi cleric declared that snowmen are anti-Islamic,Saudi cleric condemns snowmen as anti-Islamic,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,bbbccf90-9a97-11e4-bf59-1bb8b99952ce,for
2098,A Saudi cleric declared that snowmen are anti-Islamic,Saudi Arabia Cleric Issues Fatwa Against Building Snowmen,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,5ed56f70-9a98-11e4-bf59-1bb8b99952ce,for
2099,A Saudi cleric declared that snowmen are anti-Islamic,Saudi Arabian cleric issues fatwa against snowmen,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,92ccf690-9a98-11e4-bf59-1bb8b99952ce,for
2100,A Saudi cleric declared that snowmen are anti-Islamic,Snowmen Declared Anti-Islamic As Snow Falls in Saudi Arabia,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,c00e4f60-9a97-11e4-bf59-1bb8b99952ce,for
2101,A Saudi cleric declared that snowmen are anti-Islamic,Saudi cleric condemns snowmen as anti-Islamic,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,6dacb8a0-9a98-11e4-bf59-1bb8b99952ce,for
2102,A Saudi cleric declared that snowmen are anti-Islamic,Saudi Arabia fatwa over building of snowmen,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,1cab8a50-9a9b-11e4-bf59-1bb8b99952ce,observing
2103,A Saudi cleric declared that snowmen are anti-Islamic,Saudi cleric issues fatwa on snowmen,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,b1d36d40-9a97-11e4-bf59-1bb8b99952ce,for
2104,A Saudi cleric declared that snowmen are anti-Islamic,Saudi cleric issues fatwa against building snowmen,e41a8ca0-9a94-11e4-bf59-1bb8b99952ce,b29408b0-9a98-11e4-bf59-1bb8b99952ce,for
2105,An Alaska Airlines plane was delayed when a scorpion stung a woman onboard,Scorpion stings woman on OSU plane,0d827850-b6ce-11e4-8507-b58af63d1078,d125abf0-b6cf-11e4-8507-b58af63d1078,for
2106,An Alaska Airlines plane was delayed when a scorpion stung a woman onboard,Woman Bit By Scorpion on Alaska Airlines Flight Is Chill as Hell,0d827850-b6ce-11e4-8507-b58af63d1078,b758f230-b6d0-11e4-8507-b58af63d1078,for
2107,An Alaska Airlines plane was delayed when a scorpion stung a woman onboard,Scorpion Sting Delays Oregon State Flight,0d827850-b6ce-11e4-8507-b58af63d1078,e4bca010-b6cf-11e4-8507-b58af63d1078,for
2108,An Alaska Airlines plane was delayed when a scorpion stung a woman onboard,Flight Delayed Due To Rampaging Scorpion,0d827850-b6ce-11e4-8507-b58af63d1078,d65d9420-b6cf-11e4-8507-b58af63d1078,for
2109,An Alaska Airlines plane was delayed when a scorpion stung a woman onboard,"Scorpion stings passenger, delays flight from Los Angeles to Portland",0d827850-b6ce-11e4-8507-b58af63d1078,db252e50-b6cf-11e4-8507-b58af63d1078,for
2110,An Alaska Airlines plane was delayed when a scorpion stung a woman onboard,Woman stung by scorpion on Alaska Airlines flight,0d827850-b6ce-11e4-8507-b58af63d1078,dfa71780-b6d0-11e4-8507-b58af63d1078,for
2111,An Alaska Airlines plane was delayed when a scorpion stung a woman onboard,Scorpion stings flier on Alaska Airlines flight from L.A.,0d827850-b6ce-11e4-8507-b58af63d1078,b502cd30-b6d0-11e4-8507-b58af63d1078,for
2112,An Arizona boy was charged with self-rape after his mother caught him masturbating,"Mom Calls 911 On Masturbating Teenage Son Boy Arrested, Charged With New Self-Rape State Law",ba730310-749b-11e4-99be-fb3662a4a6dd,d25b9e10-749b-11e4-99be-fb3662a4a6dd,for
2113,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen will play Steve Wozniak in upcoming Steve Jobs film,cf3a83c0-611a-11e4-b6e9-e5f029e25965,470dde60-611b-11e4-b6e9-e5f029e25965,observing
2114,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,cf3a83c0-611a-11e4-b6e9-e5f029e25965,669ffdd0-611b-11e4-b6e9-e5f029e25965,for
2115,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen Is Woz,cf3a83c0-611a-11e4-b6e9-e5f029e25965,3eb7c640-611b-11e4-b6e9-e5f029e25965,for
2116,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,cf3a83c0-611a-11e4-b6e9-e5f029e25965,f05713c0-611a-11e4-b6e9-e5f029e25965,observing
2117,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,cf3a83c0-611a-11e4-b6e9-e5f029e25965,9a5d7740-611d-11e4-b6e9-e5f029e25965,observing
2118,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,cf3a83c0-611a-11e4-b6e9-e5f029e25965,3af1e4a0-611b-11e4-b6e9-e5f029e25965,for
2119,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,cf3a83c0-611a-11e4-b6e9-e5f029e25965,6d1fcf50-611b-11e4-b6e9-e5f029e25965,for
2120,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen to play Woz in Jobs biopic,cf3a83c0-611a-11e4-b6e9-e5f029e25965,f40b4220-611a-11e4-b6e9-e5f029e25965,for
2121,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,cf3a83c0-611a-11e4-b6e9-e5f029e25965,8df39250-6122-11e4-b6e9-e5f029e25965,observing
2122,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,cf3a83c0-611a-11e4-b6e9-e5f029e25965,ad3dac40-6122-11e4-b6e9-e5f029e25965,observing
2123,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic Updated,cf3a83c0-611a-11e4-b6e9-e5f029e25965,e7cdddb0-611a-11e4-b6e9-e5f029e25965,for
2124,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,cf3a83c0-611a-11e4-b6e9-e5f029e25965,fba02d20-611a-11e4-b6e9-e5f029e25965,observing
2125,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen to Play Apple's Steve Wozniak,cf3a83c0-611a-11e4-b6e9-e5f029e25965,8732c460-611b-11e4-b6e9-e5f029e25965,for
2126,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,cf3a83c0-611a-11e4-b6e9-e5f029e25965,6689b280-6122-11e4-b6e9-e5f029e25965,for
2127,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,cf3a83c0-611a-11e4-b6e9-e5f029e25965,42f7b9e0-611b-11e4-b6e9-e5f029e25965,observing
2128,Seth Rogen will play Steve Wozniak in a film about Steve Jobs,Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie Exclusive,cf3a83c0-611a-11e4-b6e9-e5f029e25965,5becd0f0-611d-11e4-b6e9-e5f029e25965,observing
2154,There's an audio recording of the Michael Brown shooting,New Audio Shows Michael Brown Was Shot at 11 Times,229a2900-2d66-11e4-89c5-1d389b94bc4b,9158ae60-2d71-11e4-89c5-1d389b94bc4b,for
2155,There's an audio recording of the Michael Brown shooting,Shots Heard In Alleged Brown Shooting Recording AUDIO,229a2900-2d66-11e4-89c5-1d389b94bc4b,1ba1a410-2d71-11e4-89c5-1d389b94bc4b,observing
2156,There's an audio recording of the Michael Brown shooting,Alleged audio of Michael Brown shooting released,229a2900-2d66-11e4-89c5-1d389b94bc4b,2d886640-2d68-11e4-89c5-1d389b94bc4b,observing
2157,There's an audio recording of the Michael Brown shooting,CNN Plays Alleged Recording of Michael Brown Shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,1b6c0430-2d68-11e4-89c5-1d389b94bc4b,observing
2158,There's an audio recording of the Michael Brown shooting,CNN audio: Is this the moment Michael Brown was shot?,229a2900-2d66-11e4-89c5-1d389b94bc4b,67040ee0-2d6a-11e4-89c5-1d389b94bc4b,observing
2159,There's an audio recording of the Michael Brown shooting,New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,229a2900-2d66-11e4-89c5-1d389b94bc4b,ad144b60-2d66-11e4-89c5-1d389b94bc4b,for
2160,There's an audio recording of the Michael Brown shooting,CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,229a2900-2d66-11e4-89c5-1d389b94bc4b,f6445d20-2d70-11e4-89c5-1d389b94bc4b,observing
2161,There's an audio recording of the Michael Brown shooting,Experts: More facts needed on purported audio recording of Michael Brown shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,b16e3380-2ec2-11e4-89c5-1d389b94bc4b,observing
2162,There's an audio recording of the Michael Brown shooting,An audio recording of the Michael Brown shooting has reportedly surfaced,229a2900-2d66-11e4-89c5-1d389b94bc4b,17a54d50-2d6a-11e4-89c5-1d389b94bc4b,observing
2163,There's an audio recording of the Michael Brown shooting,Alleged Audio of Michael Brown Shooting Doesn't Sound Good for Officer Darren Wilson,229a2900-2d66-11e4-89c5-1d389b94bc4b,d7a08ef0-2d68-11e4-89c5-1d389b94bc4b,observing
2164,There's an audio recording of the Michael Brown shooting,Michael Brown shooting audio caught on tape?,229a2900-2d66-11e4-89c5-1d389b94bc4b,43b7adf0-2d67-11e4-89c5-1d389b94bc4b,observing
2165,There's an audio recording of the Michael Brown shooting,"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr. Leaders, Celebrities Fill Pews At Teen's Funeral",229a2900-2d66-11e4-89c5-1d389b94bc4b,4b93da20-2d72-11e4-89c5-1d389b94bc4b,observing
2166,There's an audio recording of the Michael Brown shooting,Alleged New Audio of Michael Brown Shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,3f0712a0-2d71-11e4-89c5-1d389b94bc4b,observing
2167,There's an audio recording of the Michael Brown shooting,New Audio Recording From Ferguson May Capture Michael Brown Shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,590954f0-2d68-11e4-89c5-1d389b94bc4b,observing
2168,There's an audio recording of the Michael Brown shooting,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,229a2900-2d66-11e4-89c5-1d389b94bc4b,24d4fdd0-2d66-11e4-89c5-1d389b94bc4b,for
2169,There's an audio recording of the Michael Brown shooting,"Audio captured at time of Michael Brown shooting, company says",229a2900-2d66-11e4-89c5-1d389b94bc4b,733376c0-36c4-11e4-ae63-d5574342724c,for
2170,There's an audio recording of the Michael Brown shooting,Alleged audio of Michael Brown shooting has surfaced,229a2900-2d66-11e4-89c5-1d389b94bc4b,3cd497b0-2d70-11e4-89c5-1d389b94bc4b,observing
2171,There's an audio recording of the Michael Brown shooting,Moment Michael Brown was shot dead caught on audio recording: FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of kill shots,229a2900-2d66-11e4-89c5-1d389b94bc4b,c6b130a0-2d67-11e4-89c5-1d389b94bc4b,observing
2172,There's an audio recording of the Michael Brown shooting,Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of kill shots,229a2900-2d66-11e4-89c5-1d389b94bc4b,b5517830-36c5-11e4-ae63-d5574342724c,for
2173,There's an audio recording of the Michael Brown shooting,Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,229a2900-2d66-11e4-89c5-1d389b94bc4b,d6a321f0-36c5-11e4-ae63-d5574342724c,for
2174,There's an audio recording of the Michael Brown shooting,New Audio Allegedly Captures Moment Michael Brown Was Shot,229a2900-2d66-11e4-89c5-1d389b94bc4b,a95fd970-2d67-11e4-89c5-1d389b94bc4b,observing
2175,There's an audio recording of the Michael Brown shooting,Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,229a2900-2d66-11e4-89c5-1d389b94bc4b,3656d170-2ec2-11e4-89c5-1d389b94bc4b,against
2176,There's an audio recording of the Michael Brown shooting,CNN Airs Alleged Audio from Michael Brown Shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,7e8c41c0-2d67-11e4-89c5-1d389b94bc4b,observing
2177,There's an audio recording of the Michael Brown shooting,CNN Expert on Brown Audio: At First I Thought Someone's Trying to Punk CNN,229a2900-2d66-11e4-89c5-1d389b94bc4b,2acd1ee0-2ebd-11e4-89c5-1d389b94bc4b,against
2178,There's an audio recording of the Michael Brown shooting,Audio of gunfire in Michael Brown case authenticated by app company,229a2900-2d66-11e4-89c5-1d389b94bc4b,916eb8c0-36c4-11e4-ae63-d5574342724c,for
2179,There's an audio recording of the Michael Brown shooting,FBI Probing Alleged Audio of Michael Brown Shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,ac9328f0-2d70-11e4-89c5-1d389b94bc4b,observing
2180,There's an audio recording of the Michael Brown shooting,Audio recording allegedly captures moment Michael Brown was shot,229a2900-2d66-11e4-89c5-1d389b94bc4b,84269fd0-2d68-11e4-89c5-1d389b94bc4b,observing
2181,There's an audio recording of the Michael Brown shooting,Possible audio tape of Michael Brown shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,bc618080-2d69-11e4-89c5-1d389b94bc4b,observing
2182,There's an audio recording of the Michael Brown shooting,CNN plays chilling audio recording allegedly from Michael Brown shooting: At least 11 shots,229a2900-2d66-11e4-89c5-1d389b94bc4b,35fa4e50-2d69-11e4-89c5-1d389b94bc4b,observing
2183,There's an audio recording of the Michael Brown shooting,CNN Posts Alleged Audio of Michael Brown ShootingRunning ScaredVikings Star Adrian Peterson Reportedly Indicted for Child AbuseWhy the Military Treats Male Sexual Assault Victims So HorriblyWhy Google Bought a SpoonWe All Have Certain Words We Use Too Often. What's Yours?Meatless MondaysThe Beatles. Bob Dylan. Biggie Smalls.How to Fix Gerrymandering and Improve American Politics in One Fell SwoopThe Very Funny Comic Who Just Became SNL's Next Weekend Update Anchor,229a2900-2d66-11e4-89c5-1d389b94bc4b,e1f2cb90-2d70-11e4-89c5-1d389b94bc4b,observing
2184,There's an audio recording of the Michael Brown shooting,Ferguson riots: audio may have captured Michael Brown shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,057da700-2d72-11e4-89c5-1d389b94bc4b,observing
2185,There's an audio recording of the Michael Brown shooting,Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,229a2900-2d66-11e4-89c5-1d389b94bc4b,7d39ca70-2ec2-11e4-89c5-1d389b94bc4b,against
2186,There's an audio recording of the Michael Brown shooting,Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,229a2900-2d66-11e4-89c5-1d389b94bc4b,cc3c0f40-2d71-11e4-89c5-1d389b94bc4b,observing
2187,There's an audio recording of the Michael Brown shooting,An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,229a2900-2d66-11e4-89c5-1d389b94bc4b,93ae30c0-2d69-11e4-89c5-1d389b94bc4b,observing
2188,There's an audio recording of the Michael Brown shooting,Audio may have captured Michael Brown shooting,229a2900-2d66-11e4-89c5-1d389b94bc4b,31b2a470-2d67-11e4-89c5-1d389b94bc4b,observing
2189,There's an audio recording of the Michael Brown shooting,Video messaging service verifies timing of CNN audio recording,229a2900-2d66-11e4-89c5-1d389b94bc4b,ea3e34c0-36c5-11e4-ae63-d5574342724c,for
2190,There's an audio recording of the Michael Brown shooting,Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,229a2900-2d66-11e4-89c5-1d389b94bc4b,63dcfac0-2d69-11e4-89c5-1d389b94bc4b,observing
2191,Earth will experience six days of darkness in December,NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014,ce728a20-5efc-11e4-a887-2324afc3f9a8,f7efb990-5efc-11e4-a887-2324afc3f9a8,for
2192,Earth will experience six days of darkness in December,Nasa's six days of total darkness in December 2014 is a hoax,ce728a20-5efc-11e4-a887-2324afc3f9a8,8780f5b0-5efd-11e4-a887-2324afc3f9a8,against
2193,Earth will experience six days of darkness in December,"Daysofdarkness: No, There Won't Be Six Days Of Darkness In December",ce728a20-5efc-11e4-a887-2324afc3f9a8,8b6b2830-5efd-11e4-a887-2324afc3f9a8,against
2194,Earth will experience six days of darkness in December,Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December Fake News Story Goes Viral,ce728a20-5efc-11e4-a887-2324afc3f9a8,77250850-5efd-11e4-a887-2324afc3f9a8,against
2195,Earth will experience six days of darkness in December,"Nasa Confirms Six Days of Darkness in December: No, they don't - it's a hoax",ce728a20-5efc-11e4-a887-2324afc3f9a8,d52b45f0-5efc-11e4-a887-2324afc3f9a8,against
2196,Earth will experience six days of darkness in December,NASA: Viral news on days of darkness in December is hoax,ce728a20-5efc-11e4-a887-2324afc3f9a8,f0f01440-5efd-11e4-a887-2324afc3f9a8,against
2197,Earth will experience six days of darkness in December,6 Days Darkness in December 2014 100 Fake NASA Confirmed 3 Days Total Darkness Hoax as Well,ce728a20-5efc-11e4-a887-2324afc3f9a8,9cf905e0-5efd-11e4-a887-2324afc3f9a8,against
2202,"A soldier was shot at the War Memorial in Ottawa, Canada",Soldier shot at War Memorial multiple shots fired in Parliament,43a5dac0-59f5-11e4-aaf5-a1ddcfbcd5a9,1b2b6df0-59f8-11e4-aaf5-a1ddcfbcd5a9,for
2203,"A soldier was shot at the War Memorial in Ottawa, Canada",BREAKING: Soldier shot at War Memorial in Ottawa,43a5dac0-59f5-11e4-aaf5-a1ddcfbcd5a9,8a5bbe60-59f7-11e4-aaf5-a1ddcfbcd5a9,for
2204,"A soldier was shot at the War Memorial in Ottawa, Canada",There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,43a5dac0-59f5-11e4-aaf5-a1ddcfbcd5a9,7c0b9170-59f5-11e4-aaf5-a1ddcfbcd5a9,observing
2205,"A soldier was shot at the War Memorial in Ottawa, Canada",Breaking: Soldier shot at National War Memorial in Ottawa,43a5dac0-59f5-11e4-aaf5-a1ddcfbcd5a9,12d35a00-59f8-11e4-aaf5-a1ddcfbcd5a9,for
2206,"A soldier was shot at the War Memorial in Ottawa, Canada",Soldier shot in Ottawa at War Memorial,43a5dac0-59f5-11e4-aaf5-a1ddcfbcd5a9,46301d30-59f7-11e4-aaf5-a1ddcfbcd5a9,for
2207,"A soldier was shot at the War Memorial in Ottawa, Canada",Gunman shot dead after killing soldier near Canadian parliament,43a5dac0-59f5-11e4-aaf5-a1ddcfbcd5a9,c1c915e0-59f8-11e4-aaf5-a1ddcfbcd5a9,for
